baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
isogroup10215_c1_g1	6.47720056513564	2.23049010955308	1.11952980229767	1.9923454516131	0.0463331679625402	0.0888036206126708
isogroup10215_c2_g1	23.1773509599597	-1.77369988020436	1.24186065132475	-1.42825998900301	0.153217039634971	0.214216711589596
isogroup10217_c0_g1	2.96421035296329	3.170399740092	1.76555858684603	1.79569217567317	0.0725434869547734	0.12157357349981
isogroup10217_c1_g1	8.75921285549877	2.2951988259065	1.20114104570755	1.91084871681699	0.0560240250436371	0.101358835649992
isogroup10217_c2_g1	0.133781340180564	0.240176497064644	3.77398795205896	0.0636399745085599	0.949256901183053	NA
isogroup10217_c3_g1	0	NA	NA	NA	NA	NA
isogroup1021_c3_g1	19.9118370818406	2.75805426997838	1.41371998009516	1.95091977818177	NA	NA
isogroup10224_c0_g1	6.11943605251073	-4.09344921704185	1.62482507787633	-2.51931686233699	0.0117582789920777	0.0346437597240001
isogroup10226_c2_g1	0.240239220573722	0.91645085661607	3.75016985486409	0.244375826184887	0.80693976221636	NA
isogroup10226_c3_g1	0.253900950467424	0.959797427502632	3.74897288036005	0.256016103112075	0.797938403109952	NA
isogroup10226_c4_g1	0.106930540185902	0.0269918405923606	3.78391815206263	0.00713330455566202	0.994308494695365	NA
isogroup10226_c5_g1	1.42299077012938	3.16923519941785	2.04147962721683	1.55242068407927	0.120561597441349	NA
isogroup10226_c6_g1	10.7293305578093	2.64797884993013	1.14100843370918	2.32073556312121	0.0203011201046102	0.0500277602577895
isogroup10227_c1_g1	4.89868283119313	4.9012337453668	1.90597566654239	2.57150908660764	0.0101256358138928	0.0313966650804843
isogroup10227_c2_g1	3.58479357929761	-0.535562402495419	1.4311399248434	-0.374220852341898	0.708240011308666	0.763429816450471
isogroup10227_c3_g1	33.2745151861974	4.94381226574515	1.22279402755556	4.04304580684625	5.27613079076862e-05	0.00168860110067281
isogroup10227_c4_g1	1.13477809257107	2.81634658711627	2.84511122296496	0.98988980268451	0.322227984280927	NA
isogroup1022_c1_g1	0.120119610286861	0.179229637136053	3.77669056739155	0.0474567968801961	0.962149162609023	NA
isogroup10230_c16_g1	1.7377394429691	3.40962078285273	2.58131929866952	1.32088300142107	0.186540378478714	0.25259349884447
isogroup10230_c20_g1	2.53977572585721	3.94573679015723	1.89716181869982	2.07981035210868	0.0375429312139038	0.0766713792935328
isogroup10230_c24_g1	0.223477089281277	0.80966677885463	3.75326857901962	0.215723112217597	0.829203584424995	NA
isogroup10230_c25_g1	0	NA	NA	NA	NA	NA
isogroup10230_c27_g1	0.614259781328007	1.99528596513581	3.16918446967899	0.629589720707522	0.528963050691104	NA
isogroup10230_c28_g1	9.48114369012224	5.83259057176488	1.85149756131866	3.15020159551863	0.00163157836335681	0.0101505571949821
isogroup10230_c28_g2	2.12975707827908	3.7217460025626	2.12916989641483	1.7479798154339	0.0804675226255181	0.131013014593702
isogroup10230_c29_g1	5.19007235870238	4.98135346056756	1.84267011985998	2.70333436618926	0.00686476519374365	0.0244042712325671
isogroup10230_c29_g2	2.22935845996703	3.80485908422998	1.95587952247298	1.94534430189196	0.0517335534913065	0.0960758131167806
isogroup10230_c30_g1	531.397887985105	-0.188315296074447	0.642056460956045	-0.293300211937808	0.769292691666097	0.815939152950669
isogroup10230_c31_g1	2.85980112523195	4.11438229430784	2.45621803295519	1.67508838348428	0.0939168918127442	0.147199423628576
isogroup10231_c0_g1	9.31680672015726	5.8042299176531	1.93640969923473	2.99741832523713	0.00272276806470999	0.0137219615893926
isogroup10231_c1_g1	12.0263791786295	6.16868912403089	1.85378679556129	3.32761520300026	0.000875927639659753	0.00709379484046497
isogroup10231_c2_g1	40.8194267272509	7.91723673465961	1.6649465918956	4.75524967179011	1.9820131497493e-06	0.000480555604932965
isogroup10233_c1_g1	1.71551361131419	3.43656239022501	2.07166413273349	1.65884147720923	0.0971477399329903	0.150787596337709
isogroup10234_c0_g1	0.535414984400017	1.82444057762167	3.24335328263607	0.562516759240867	0.573763988377848	NA
isogroup10235_c2_g1	39.2037799880904	2.0376247269726	1.13597602603399	1.79372159295167	0.0728576170393209	0.12195564489936
isogroup10236_c10_g1	12.1412211569356	6.1929725966004	1.58858260277398	3.89842655067872	9.68197584361928e-05	0.00215309875544028
isogroup10236_c11_g1	12.9183756532606	6.27422861230077	1.73470141019603	3.6168925530485	0.00029816099783916	0.00392811792803022
isogroup10236_c2_g1	6.0257355540257	5.19656061402578	1.81754255636106	2.85911358490001	0.00424826640851583	0.0181147988992332
isogroup10236_c4_g1	4.61719397829602	4.82713482416866	1.76230148834066	2.73910840801353	0.00616060558556524	0.0228286333490156
isogroup10236_c5_g1	2.43095060878787	3.91016216329346	2.17835740014718	1.7950048798371	0.0726529224556671	0.121671341836971
isogroup10236_c8_g1	144.565843924999	-1.78323702338851	0.787919880071738	-2.26322125953485	0.0236220533304847	0.0555231163309912
isogroup10236_c9_g1	24.1416373811132	2.02899969044219	1.31589483111406	1.5419163009588	0.12309393419137	0.179564703700071
isogroup10237_c0_g1	7.74612333754552	0.51911471365674	1.35050059248978	0.384386883310951	0.700691720806994	0.75650784650428
isogroup10238_c2_g1	0.0400398700956203	-0.647927017200175	3.80769653887545	-0.170162461893965	0.864882372203106	NA
isogroup10238_c3_g1	0	NA	NA	NA	NA	NA
isogroup1023_c0_g1	7.68246010929795	-2.10303000936758	1.22960371982466	-1.71033152832969	0.0872045847792809	0.139038308200923
isogroup1023_c1_g1	4.5043522589904	4.79044162569523	1.76871632425384	2.70842845741029	0.00676026855160169	0.0241436186794826
isogroup10240_c0_g1	0.335215633921916	1.26663910768794	3.70204407528955	0.342145874529836	0.732241115529663	NA
isogroup10241_c0_g1	0	NA	NA	NA	NA	NA
isogroup10246_c2_g1	2.83697389745275	4.1068798794914	1.63628390761989	2.50988221565119	0.0120771437253946	0.0352905721692745
isogroup10247_c4_g1	0.120119610286861	0.179229637136053	3.77669056739155	0.0474567968801961	0.962149162609023	NA
isogroup10247_c5_g1	0.111738544640639	0.0651548037883796	3.78204019761856	0.0172274223392458	0.986255185570133	NA
isogroup10248_c4_g1	15.1805029737044	3.0110210756946	1.35700721605466	2.21886887561939	0.0264956465323726	0.0600577920432412
isogroup1024_c0_g1	4.80316022694982	4.85601421133823	1.59517495653636	3.04418909752834	0.0023330844099225	0.0125412215980189
isogroup1024_c2_g1	0	NA	NA	NA	NA	NA
isogroup1024_c3_g1	4.72646657412262	4.8554955630359	1.63613725817032	2.96765784092329	0.00300078166782578	0.014550665339073
isogroup1024_c4_g1	5.42700296072689	5.04760336663446	1.85443707937267	2.72190597501534	0.00649066067854347	0.0234931502105191
isogroup10250_c2_g1	27.5297655000605	0.322290990345039	1.27785451982432	0.252212583940579	0.800876751847402	0.84196961499549
isogroup10254_c0_g1	5.12499981694333	4.97187655199987	1.61356783090133	3.08129379923409	0.00206103173975934	0.0116821319631538
isogroup10254_c2_g1	6.7877319668182	5.36270678279512	1.71862252118824	3.12035174488892	0.00180635200198896	0.0107880557299765
isogroup10255_c1_g1	2.01833727606415	3.59280869213922	1.69196663534607	2.1234512649857	0.0337160552311229	0.0710846831122842
isogroup10259_c0_g1	25.7398302997405	1.03516968160286	1.30548566212619	0.792938376601484	0.427813726835547	0.506362752008146
isogroup10260_c2_g1	8.47835053616699	2.02442896390441	1.21582682959286	1.66506357207328	0.0959000733943985	0.149448989577398
isogroup10260_c3_g1	101.676618058999	1.58766536685074	0.671532530972847	2.36424192965111	0.0180670099638342	0.0461472737756217
isogroup10262_c4_g1	466.195554486981	-1.36064078157814	1.07805163547329	-1.26212950920555	0.206902188411429	0.275003159973985
isogroup10262_c5_g1	3.20090185179236	4.30832497470471	1.81191776168805	2.37777070560361	0.017417652951726	0.0450575042695979
isogroup10265_c0_g1	0.360358830860582	1.36920064922273	3.73921255001212	0.366173527423118	0.714235594522478	NA
isogroup10265_c1_g1	0.807313009423137	2.33523059994401	2.93900342711347	0.794565456576399	0.426866318854278	NA
isogroup10266_c1_g1	1.64305265329866	3.33640091559462	2.59861878140314	1.28391318475467	0.199172333419337	0.266576050333618
isogroup1026_c2_g1	2.30804540181552	3.8543051847545	1.86928538626734	2.06191372011469	0.0392159510594052	0.0791619863140652
isogroup1026_c3_g1	41.4392455938975	-0.118604619983857	0.604709703459899	-0.196134805354123	0.844504654560218	0.877060964641425
isogroup10272_c0_g1	3.18600911634787	4.28738667170912	1.62432073888757	2.63949512498706	0.00830296174024979	0.0276506682753797
isogroup10275_c0_g1	0	NA	NA	NA	NA	NA
isogroup10276_c0_g1	39.7805526120758	3.69289805161733	1.3490682695154	2.73736929039467	0.00619327262550216	0.022891374173913
isogroup10276_c2_g1	563.657708194331	-2.09554025076925	0.848565163405979	-2.46951011087722	0.0135298195024397	0.0380312588607837
isogroup10276_c7_g1	16.9018839313043	5.67754667120015	1.74581709686922	3.25208561732022	0.00114561507498769	0.00817032909655584
isogroup10277_c5_g1	107.272013484607	0.842125413109919	0.580143019129479	1.45158242940431	0.146617747220998	0.20674523531801
isogroup10278_c0_g1	25.0309087735776	3.22688128054053	1.18205759914283	2.72988497589332	0.00633564269808593	0.0231771405239912
isogroup1027_c0_g1	13.4441509408912	3.61479825558542	1.24852488814644	2.89525526475643	0.00378850317466328	0.0168710866785805
isogroup10280_c0_g1	0.0400398700956203	-0.647927017200175	3.80769653887545	-0.170162461893965	0.864882372203106	NA
isogroup10281_c0_g1	1.28392876570133	3.03161491412054	2.09010503848247	1.45046055499759	0.146930131209281	NA
isogroup10283_c0_g1	1.06788742248079	2.72840984556503	2.94667449839081	0.925928482109247	0.354483148369561	NA
isogroup10283_c2_g1	6.11819081333068	5.21403289627213	1.86965193210179	2.78877196698891	0.0052908303470996	0.0206441719645323
isogroup10284_c0_g1	11.6157205859934	6.11824520498753	1.67215037139598	3.65890849868949	0.000253291749245587	0.003568776486344
isogroup10284_c1_g1	11.8607855738758	6.11600560296747	1.517518395049	4.03026785238408	5.57133293590673e-05	0.00172444608266177
isogroup10284_c4_g1	22.073786885915	6.06737409255791	1.63664812181313	3.70719521911421	0.00020956739521174	0.00322912707687333
isogroup10284_c5_g1	1.51841466223483	3.25644802420251	2.25032634054134	1.44710034519666	0.147868821372225	0.20827384336735
isogroup10285_c0_g1	22.9540937190519	5.3432514251468	1.34050291676268	3.98600507192536	6.71950759201889e-05	0.00184728258321061
isogroup10288_c0_g1	895.504132130377	-0.355811321065839	0.56333244461888	-0.631618726144135	0.527636047127208	0.60229794511866
isogroup10289_c44_g1	2.61985152833599	4.02448579858008	1.97055014774281	2.04231584930228	0.0411202109386118	0.0816557299915078
isogroup10289_c52_g1	0.712336596074943	2.17353268222462	3.14976325925576	0.690062237483268	0.490155049319033	NA
isogroup10289_c63_g1	8.83898423391802	5.74596141283667	1.56160002117597	3.67953466631594	0.000233659926209359	0.0034392928598961
isogroup10289_c64_g1	10.6376005180074	6.00486046673493	1.51061144959899	3.97511912697933	7.03440364650218e-05	0.00187480281613723
isogroup10289_c65_g1	9.05383796367957	5.76572793130659	1.81485061598976	3.17697108539271	0.00148821872728082	0.00956195595220509
isogroup10289_c66_g1	61.1059852304195	0.663147027596489	0.793682010165395	0.835532390936134	0.403418017396334	0.482287090138126
isogroup10289_c68_g1	6.17896917051897	2.08458048785525	1.42229392227942	1.4656467662566	0.142744543653016	0.202428228964314
isogroup10289_c68_g2	5.20851691201533	4.98519619531873	1.90225937477079	2.62067111427401	0.00877568772205801	0.0286617737257187
isogroup10289_c69_g1	5.07654976245354	4.95514859577432	1.84947698421865	2.67921614491879	0.00737947414689434	0.0255855968584577
isogroup10289_c71_g1	0	NA	NA	NA	NA	NA
isogroup10289_c8_g1	0.0400398700956203	-0.647927017200175	3.80769653887545	-0.170162461893965	0.864882372203106	NA
isogroup1028_c10_g1	1.07782201540463	1.31898979397354	2.28897161384757	0.576236850642469	0.564455100236016	NA
isogroup1028_c11_g1	25.3705554238232	7.23313415874574	1.84038432278998	3.93023026178601	8.48645508181897e-05	0.00203468582961206
isogroup1028_c13_g1	1.11662316293588	2.82642930493551	2.11300272902484	1.3376363722161	0.181015001711357	NA
isogroup1028_c6_g1	94.2084495991549	1.09003452155832	0.794877629720659	1.37132368656719	0.170274075005188	0.234145295578226
isogroup10292_c2_g1	32.5139708649585	0.145662130991601	0.648151730203159	0.224734617226038	0.822185732717428	0.85976376758405
isogroup10293_c0_g1	5.86503775817303	5.10841857489776	1.65512847112759	3.08641816270464	0.00202583703288911	0.0115534260317364
isogroup10294_c3_g1	1.46999372649299	3.21456981231724	2.20614221918903	1.45709999308154	0.145088780314963	NA
isogroup10295_c2_g1	28.1511234943155	2.71878014655974	1.28044518462752	2.12330850176193	0.0337280087423998	0.0711012979852764
isogroup10297_c0_g1	0.735324711200356	2.20228339762191	3.00827890049047	0.732074209363651	0.464123274441771	NA
isogroup10298_c1_g1	10.930200828007	6.04356235953524	1.6098466738748	3.75412295941746	0.000173949464156038	0.00290309349500188
isogroup102_c2_g1	8.35968899328308	3.32534118077104	1.37980240891662	2.41001259258709	0.0159519699223077	0.0424567066524966
isogroup102_c4_g1	56.6211683767865	0.79808545866181	0.723785883581728	1.1026540814977	0.270177414782717	0.34391768483753
isogroup10301_c2_g1	50.5830566917593	1.75547750915411	1.4598107336871	1.2025377459174	0.229155250945989	0.299249193279782
isogroup10304_c0_g1	0	NA	NA	NA	NA	NA
isogroup10306_c12_g1	0	NA	NA	NA	NA	NA
isogroup10306_c24_g1	0.854499001901728	2.41873250887972	2.96741535160894	0.815097390248479	0.415016565371164	NA
isogroup10306_c25_g1	3.44351980535696	2.32149861773798	1.51201823145117	1.53536417051658	0.124694399589741	0.181485564688722
isogroup10306_c26_g1	1.72297453841041	3.44216527023084	1.9360301589744	1.77795023196039	0.0754120290964744	0.124942381251961
isogroup10306_c31_g1	75.9764288032641	-1.18115031971087	0.684551051148214	-1.72543788769252	0.0844485883179194	0.135818076617158
isogroup10306_c33_g1	1.11086983889566	2.78378043872627	2.75951419444518	1.00879366532339	0.313073599728455	NA
isogroup10306_c34_g1	29.9925808077337	-0.751430590933971	0.775201623702569	-0.969335677271855	0.332377734004272	0.409392372998841
isogroup10306_c35_g1	23.083703896	0.359806138209599	0.626146867356757	0.574635372254595	0.565537924201881	0.636853320609491
isogroup10306_c36_g1	6.49988445604412	5.3110171495468	1.54994516767659	3.42658389490524	0.000611224915418731	0.00580530650079695
isogroup10306_c36_g2	17.7480444519252	4.97799817676	1.42319750326355	3.49775640088245	0.000469189470332154	0.00499337737612529
isogroup10306_c37_g1	51.8665404474904	5.05923314884775	1.30579613983815	3.87444333345542	0.000106868706403122	0.00226594686284878
isogroup10312_c0_g1	0.320791620557706	1.22001349627353	3.74246593181061	0.325991877682448	0.7444305004284	NA
isogroup10321_c3_g1	74.5823647707649	-0.399379140082517	0.707536673146364	-0.564464225305109	0.572438240355404	0.642722817203775
isogroup10322_c0_g1	1.30859930284725	3.01758298023874	2.72692354151735	1.10658877460116	0.268471762808741	NA
isogroup10322_c1_g1	1.63714147417894	3.37469295764031	1.98855066234801	1.69706159442556	0.0896850161565846	0.142020258258844
isogroup10322_c3_g1	10.4482293085918	1.61836923155382	1.05806090034736	1.52956151297389	0.126125302095511	0.183068878247388
isogroup10324_c1_g1	9.8229079880153	5.8892859095479	1.57443591880648	3.7405688216338	0.000183604262429416	0.00299158095225879
isogroup10324_c3_g1	8.31815111796171	5.65952058548716	1.57903969753002	3.58415345373516	0.000338173231857912	0.00417055834829971
isogroup10324_c4_g1	147.759726728435	1.33963219425606	1.21472041789536	1.10283170886114	0.270100255214403	0.343844538414485
isogroup10325_c0_g1	8.16197964810549	2.2074357517409	1.35970320025728	1.62346882122746	0.104489223201101	0.158780324636284
isogroup10326_c2_g1	13.4630599028398	-2.38831317315941	1.33751696686196	-1.78563205726115	0.0741588528302314	0.123576851265497
isogroup10327_c0_g1	0.740898778426715	0.272100598797197	2.6838639874519	0.101383900253281	0.919245716354662	NA
isogroup10328_c2_g1	54.7677948226095	2.44658535163246	1.05649346114693	2.31576005115683	0.0205713735656962	0.0505225757366852
isogroup1032_c7_g1	0.560953917345188	-2.73807202520743	3.19963819670192	-0.855744261344844	0.392139252056775	NA
isogroup1032_c9_g1	0.93985940634045	2.58786762559914	2.35316368715598	1.09973974174607	0.271445533779138	NA
isogroup10331_c3_g1	0.507801900934849	1.75995206855402	3.27511207476425	0.537371555042343	0.591010987641291	NA
isogroup10333_c0_g1	0.861201583239904	2.24099141214407	2.47998817302884	0.903629878769589	0.366191692442997	NA
isogroup10334_c0_g1	9.0902578293967	3.06555570549017	1.51754832896589	2.02007122078223	0.0433760005376801	0.08470912198079
isogroup10334_c5_g1	10.096164849475	5.92440205432409	1.76060076515942	3.36498891262701	0.000765467349279618	0.00658993333991404
isogroup10334_c6_g1	5.83323910769464	3.35577670529741	1.48787725479953	2.25541232952684	0.024107459555484	0.0563112176685974
isogroup10336_c0_g1	1.30684011545185	0.977762140784203	1.84438762524429	0.530128334955998	0.596022954642473	NA
isogroup10338_c2_g1	60.9330348676897	-0.180554172161162	1.02347372389006	-0.176413099766649	0.859969413934955	0.8896288035
isogroup10339_c1_g1	0.187010280377143	0.629664874134108	3.75900934000317	0.167508196224268	0.866970198990867	NA
isogroup1033_c0_g1	6.78376217555768	2.6106526638868	1.49953965142919	1.74096941111135	0.0816889404930604	0.132544243940898
isogroup10340_c1_g1	0	NA	NA	NA	NA	NA
isogroup10340_c5_g1	0.754271043054001	1.97134504416347	2.59744759393474	0.758954694126157	0.447879659180748	NA
